id,rank,title,score,genre,episodes,members,rating
5114,1,b'Fullmetal Alchemist: Brotherhood',9.1,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Military', 'Shounen']",64,"3,159,505","{10: 970265, 9: 552532, 8: 282605, 7: 101408, 6: 30217, 5: 14523, 4: 5220, 3: 2558, 2: 3177, 1: 47426}"
41467,2,b'Bleach: Sennen Kessen-hen',9.07,"['Action', 'Adventure', 'Fantasy', 'Shounen']",13,"433,719","{10: 103518, 9: 53565, 8: 28173, 7: 9518, 6: 2786, 5: 1193, 4: 679, 3: 358, 2: 765, 1: 5356}"
9253,3,b'Steins;Gate',9.07,"['Drama', 'Sci-Fi', 'Suspense', 'Psychological', 'Time Travel']",24,"2,426,942","{10: 616970, 9: 370426, 8: 193430, 7: 80248, 6: 29828, 5: 15707, 4: 7530, 3: 3465, 2: 2609, 1: 9296}"
38524,4,b'Shingeki no Kyojin Season 3 Part 2',9.06,"['Action', 'Drama', 'Gore', 'Military', 'Survival', 'Shounen']",10,"2,087,057","{10: 637285, 9: 469063, 8: 234557, 7: 75471, 6: 19999, 5: 7162, 4: 2798, 3: 1415, 2: 1112, 1: 11955}"
51535,5,b'Shingeki no Kyojin: The Final Season - Kanketsu-hen',9.06,"['Action', 'Drama', 'Suspense', 'Gore', 'Military', 'Survival', 'Shounen']",2,"418,755","{10: 78657, 9: 38167, 8: 15738, 7: 5128, 6: 1700, 5: 921, 4: 468, 3: 323, 2: 342, 1: 4203}"
28977,6,b'Gintama\xc2\xb0',9.06,"['Action', 'Comedy', 'Sci-Fi', 'Gag Humor', 'Historical', 'Parody', 'Samurai', 'Shounen']",51,"591,658","{10: 115847, 9: 53812, 8: 30843, 7: 14901, 6: 5670, 5: 3380, 4: 1403, 3: 943, 2: 1372, 1: 8387}"
43608,7,b'Kaguya-sama wa Kokurasetai: Ultra Romantic',9.05,"['Comedy', 'Romance', 'School', 'Seinen']",13,"807,435","{10: 196426, 9: 137446, 8: 68347, 7: 20524, 6: 5326, 5: 2236, 4: 889, 3: 496, 2: 625, 1: 9927}"
9969,8,"b""Gintama'""",9.04,"['Action', 'Comedy', 'Sci-Fi', 'Gag Humor', 'Historical', 'Parody', 'Samurai', 'Shounen']",51,"521,742","{10: 101450, 9: 62426, 8: 34350, 7: 13517, 6: 4440, 5: 2343, 4: 954, 3: 488, 2: 567, 1: 4275}"
39486,9,b'Gintama: The Final',9.04,"['Action', 'Comedy', 'Drama', 'Sci-Fi', 'Gag Humor', 'Historical', 'Parody', 'Samurai', 'Shounen']",1,"131,213","{10: 36787, 9: 11871, 8: 6180, 7: 2687, 6: 957, 5: 463, 4: 200, 3: 169, 2: 258, 1: 3219}"
11061,10,b'Hunter x Hunter (2011)',9.04,"['Action', 'Adventure', 'Fantasy', 'Shounen']",148,"2,639,453","{10: 693488, 9: 494766, 8: 280206, 7: 110884, 6: 32502, 5: 13933, 4: 5102, 3: 2127, 2: 1600, 1: 6456}"
52034,11,"b'""Oshi no Ko""'",9.03,"['Drama', 'Supernatural', 'Reincarnation', 'Showbiz', 'Seinen']",11,"442,853","{10: 85767, 9: 33133, 8: 15830, 7: 5578, 6: 1986, 5: 1122, 4: 609, 3: 460, 2: 494, 1: 4864}"
15417,12,"b""Gintama': Enchousen""",9.03,"['Action', 'Comedy', 'Sci-Fi', 'Gag Humor', 'Historical', 'Parody', 'Samurai', 'Shounen']",13,"307,511","{10: 70811, 9: 44688, 8: 24488, 7: 9312, 6: 2582, 5: 1153, 4: 399, 3: 247, 2: 221, 1: 2893}"
820,13,b'Ginga Eiyuu Densetsu',9.02,"['Drama', 'Sci-Fi', 'Adult Cast', 'Military', 'Space']",110,"303,897","{10: 38251, 9: 15105, 8: 9143, 7: 4528, 6: 2020, 5: 1331, 4: 640, 3: 369, 2: 595, 1: 3258}"
42938,14,b'Fruits Basket: The Final',9.0,"['Drama', 'Romance', 'Supernatural', 'Shoujo']",13,"425,813","{10: 97943, 9: 56126, 8: 30675, 7: 11967, 6: 4086, 5: 1815, 4: 731, 3: 404, 2: 457, 1: 4359}"
34096,15,b'Gintama.',8.98,"['Action', 'Comedy', 'Sci-Fi', 'Gag Humor', 'Historical', 'Parody', 'Samurai', 'Shounen']",12,"296,054","{10: 60292, 9: 39305, 8: 22304, 7: 8333, 6: 2744, 5: 1198, 4: 493, 3: 247, 2: 210, 1: 2334}"
35180,16,b'3-gatsu no Lion 2nd Season',8.94,"['Drama', 'Childcare', 'Iyashikei', 'Strategy Game', 'Seinen']",22,"381,788","{10: 72025, 9: 61496, 8: 35632, 7: 13076, 6: 3897, 5: 1552, 4: 567, 3: 259, 2: 162, 1: 1301}"
918,17,b'Gintama',8.94,"['Action', 'Comedy', 'Sci-Fi', 'Gag Humor', 'Historical', 'Parody', 'Samurai', 'Shounen']",201,"1,018,486","{10: 140657, 9: 99175, 8: 70999, 7: 36278, 6: 14424, 5: 8163, 4: 3650, 3: 1678, 2: 1084, 1: 3732}"
28851,18,b'Koe no Katachi',8.94,"['Award Winning', 'Drama', 'Romantic Subtext', 'Shounen']",1,"2,179,004","{10: 604686, 9: 472404, 8: 268775, 7: 108745, 6: 33903, 5: 12820, 4: 5465, 3: 2282, 2: 1276, 1: 3231}"
4181,19,b'Clannad: After Story',8.93,"['Drama', 'Romance', 'Supernatural']",24,"1,145,354","{10: 290367, 9: 160773, 8: 99175, 7: 47123, 6: 19138, 5: 9251, 4: 4724, 3: 2162, 2: 1620, 1: 3299}"
2904,20,b'Code Geass: Hangyaku no Lelouch R2',8.91,"['Action', 'Award Winning', 'Drama', 'Sci-Fi', 'Mecha', 'Military', 'Super Power']",25,"1,691,310","{10: 470471, 9: 328729, 8: 197415, 7: 85829, 6: 29840, 5: 12696, 4: 6797, 3: 3215, 2: 1726, 1: 3536}"
15335,21,b'Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare',8.91,"['Action', 'Comedy', 'Sci-Fi', 'Gag Humor', 'Historical', 'Parody', 'Samurai', 'Time Travel', 'Shounen']",1,"228,146","{10: 53589, 9: 36389, 8: 23250, 7: 9215, 6: 2723, 5: 1027, 4: 441, 3: 234, 2: 170, 1: 2063}"
37987,22,b'Violet Evergarden Movie',8.9,"['Award Winning', 'Drama', 'Fantasy']",1,"540,952","{10: 95034, 9: 68743, 8: 43185, 7: 17755, 6: 5567, 5: 2278, 4: 1036, 3: 448, 2: 282, 1: 999}"
52198,23,b'Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai',8.89,"['Comedy', 'Drama', 'Romance', 'School', 'Seinen']",1,"168,426","{10: 23818, 9: 27226, 8: 15301, 7: 4557, 6: 1049, 5: 372, 4: 124, 3: 49, 2: 41, 1: 229}"
37491,24,b'Gintama.: Shirogane no Tamashii-hen - Kouhan-sen',8.88,"['Action', 'Comedy', 'Sci-Fi', 'Gag Humor', 'Historical', 'Parody', 'Samurai', 'Shounen']",14,"184,400","{10: 35455, 9: 25734, 8: 16623, 7: 6270, 6: 1950, 5: 802, 4: 327, 3: 170, 2: 118, 1: 1359}"
35247,25,b'Owarimonogatari 2nd Season',8.88,"['Comedy', 'Mystery', 'Supernatural', 'Vampire']",7,"378,414","{10: 65874, 9: 59026, 8: 35766, 7: 13761, 6: 3938, 5: 1423, 4: 543, 3: 250, 2: 172, 1: 1535}"
19,26,b'Monster',8.87,"['Drama', 'Mystery', 'Suspense', 'Adult Cast', 'Psychological', 'Seinen']",74,"1,000,350","{10: 139612, 9: 98691, 8: 67028, 7: 32179, 6: 12570, 5: 6005, 4: 2900, 3: 1180, 2: 794, 1: 1742}"
47917,27,b'Bocchi the Rock!',8.87,"['Comedy', 'CGDCT', 'Music']",12,"407,563","{10: 82027, 9: 77674, 8: 50749, 7: 17461, 6: 4452, 5: 1595, 4: 572, 3: 266, 2: 259, 1: 1254}"
32281,28,b'Kimi no Na wa.',8.85,"['Award Winning', 'Drama', 'Supernatural', 'Romantic Subtext']",1,"2,581,891","{10: 708921, 9: 507967, 8: 334277, 7: 150879, 6: 53041, 5: 21957, 4: 8904, 3: 3648, 2: 1936, 1: 5240}"
36838,29,b'Gintama.: Shirogane no Tamashii-hen',8.81,"['Action', 'Comedy', 'Sci-Fi', 'Gag Humor', 'Historical', 'Parody', 'Samurai', 'Shounen']",12,"198,832","{10: 37169, 9: 27030, 8: 19585, 7: 7631, 6: 2437, 5: 992, 4: 428, 3: 228, 2: 142, 1: 1402}"
40682,30,b'Kingdom 3rd Season',8.81,"['Action', 'Historical', 'Military', 'Seinen']",26,"89,981","{10: 10766, 9: 10996, 8: 7386, 7: 2722, 6: 726, 5: 302, 4: 134, 3: 86, 2: 75, 1: 414}"
47778,31,b'Kimetsu no Yaiba: Yuukaku-hen',8.8,"['Action', 'Fantasy', 'Historical', 'Shounen']",11,"1,220,287","{10: 229128, 9: 269123, 8: 174730, 7: 56257, 6: 14585, 5: 5186, 4: 1934, 3: 851, 2: 737, 1: 2052}"
37510,32,b'Mob Psycho 100 II',8.8,"['Action', 'Comedy', 'Supernatural', 'Super Power']",13,"1,422,693","{10: 249058, 9: 335055, 8: 220185, 7: 69266, 6: 14878, 5: 4198, 4: 1216, 3: 459, 2: 257, 1: 1510}"
40028,33,b'Shingeki no Kyojin: The Final Season',8.8,"['Action', 'Drama', 'Gore', 'Military', 'Survival', 'Shounen']",16,"1,832,020","{10: 451917, 9: 376085, 8: 225056, 7: 88692, 6: 29319, 5: 11348, 4: 6017, 3: 2593, 2: 2101, 1: 17031}"
31758,34,b'Kizumonogatari III: Reiketsu-hen',8.79,"['Action', 'Mystery', 'Supernatural', 'Vampire']",1,"437,646","{10: 78631, 9: 89629, 8: 56214, 7: 19545, 6: 5686, 5: 2022, 4: 844, 3: 449, 2: 240, 1: 954}"
199,35,b'Sen to Chihiro no Kamikakushi',8.78,"['Adventure', 'Award Winning', 'Supernatural', 'Mythology']",1,"1,750,877","{10: 438179, 9: 355405, 8: 266709, 7: 114604, 6: 33777, 5: 11798, 4: 3782, 3: 1406, 2: 794, 1: 1703}"
32935,36,b'Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou',8.78,"['Sports', 'School', 'Team Sports', 'Shounen']",10,"1,134,843","{10: 229000, 9: 254579, 8: 178929, 7: 65849, 6: 15955, 5: 5308, 4: 1480, 3: 566, 2: 337, 1: 1840}"
17074,37,b'Monogatari Series: Second Season',8.77,"['Comedy', 'Mystery', 'Romance', 'Supernatural', 'Vampire']",26,"645,217","{10: 101750, 9: 120627, 8: 79982, 7: 28286, 6: 7612, 5: 3062, 4: 1325, 3: 669, 2: 402, 1: 1270}"
48583,38,b'Shingeki no Kyojin: The Final Season Part 2',8.77,"['Action', 'Drama', 'Gore', 'Military', 'Survival', 'Shounen']",12,"1,118,895","{10: 226831, 9: 188421, 8: 119279, 7: 47346, 6: 15697, 5: 6429, 4: 3552, 3: 1758, 2: 1432, 1: 7491}"
263,39,b'Hajime no Ippo',8.76,"['Sports', 'Combat Sports', 'Shounen']",75,"541,942","{10: 76782, 9: 85487, 8: 65878, 7: 25810, 6: 6539, 5: 2329, 4: 673, 3: 273, 2: 179, 1: 814}"
1,40,b'Cowboy Bebop',8.75,"['Action', 'Award Winning', 'Sci-Fi', 'Adult Cast', 'Space']",26,"1,761,796","{10: 315796, 9: 257305, 8: 192053, 7: 91161, 6: 30272, 5: 12795, 4: 4650, 3: 1886, 2: 980, 1: 2147}"
50160,41,b'Kingdom 4th Season',8.75,"['Action', 'Historical', 'Military', 'Seinen']",26,"52,531","{10: 5984, 9: 7158, 8: 4949, 7: 1439, 6: 343, 5: 117, 4: 52, 3: 32, 2: 29, 1: 326}"
37521,42,b'Vinland Saga',8.74,"['Action', 'Adventure', 'Drama', 'Gore', 'Historical', 'Seinen']",24,"1,338,114","{10: 194019, 9: 285387, 8: 184743, 7: 59816, 6: 15577, 5: 5943, 4: 2636, 3: 1234, 2: 885, 1: 1609}"
50172,43,b'Mob Psycho 100 III',8.73,"['Action', 'Comedy', 'Supernatural', 'Super Power']",12,"558,281","{10: 66623, 9: 82087, 8: 61655, 7: 22538, 6: 5513, 5: 1455, 4: 480, 3: 158, 2: 89, 1: 357}"
24701,44,b'Mushishi Zoku Shou 2nd Season',8.73,"['Adventure', 'Mystery', 'Slice of Life', 'Supernatural', 'Adult Cast', 'Historical', 'Iyashikei', 'Seinen']",10,"253,421","{10: 29432, 9: 32791, 8: 24796, 7: 9327, 6: 2533, 5: 902, 4: 268, 3: 114, 2: 73, 1: 612}"
44074,45,b'Shiguang Dailiren',8.73,"['Drama', 'Supernatural', 'Adult Cast', 'Time Travel']",11,"291,106","{10: 28761, 9: 37008, 8: 23598, 7: 8295, 6: 2246, 5: 1011, 4: 417, 3: 322, 2: 347, 1: 923}"
33095,46,b'Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen',8.73,"['Drama', 'Adult Cast', 'Historical', 'Love Polygon', 'Performing Arts', 'Josei']",12,"179,887","{10: 19612, 9: 19664, 8: 13598, 7: 5569, 6: 1948, 5: 861, 4: 333, 3: 155, 2: 100, 1: 704}"
44,47,b'Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen',8.71,"['Action', 'Drama', 'Romance', 'Adult Cast', 'Historical', 'Martial Arts', 'Samurai', 'Shounen']",4,"267,852","{10: 44599, 9: 38156, 8: 30000, 7: 13775, 6: 4218, 5: 1587, 4: 507, 3: 206, 2: 125, 1: 648}"
48569,48,b'86 Part 2',8.71,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military']",12,"424,897","{10: 72268, 9: 72688, 8: 52180, 7: 21541, 6: 7066, 5: 2831, 4: 1357, 3: 591, 2: 413, 1: 752}"
2921,49,b'Ashita no Joe 2',8.71,"['Drama', 'Sports', 'Combat Sports', 'Shounen']",47,"47,364","{10: 6941, 9: 4324, 8: 3409, 7: 1639, 6: 600, 5: 277, 4: 103, 3: 130, 2: 127, 1: 809}"
1575,50,b'Code Geass: Hangyaku no Lelouch',8.7,"['Action', 'Award Winning', 'Drama', 'Sci-Fi', 'Mecha', 'Military', 'School', 'Super Power']",25,"2,141,762","{10: 425794, 9: 413563, 8: 290712, 7: 125835, 6: 42589, 5: 19471, 4: 9400, 3: 4117, 2: 2246, 1: 3871}"
21939,51,b'Mushishi Zoku Shou',8.7,"['Adventure', 'Mystery', 'Slice of Life', 'Supernatural', 'Adult Cast', 'Historical', 'Iyashikei', 'Seinen']",10,"287,033","{10: 31453, 9: 37503, 8: 28712, 7: 10882, 6: 2826, 5: 971, 4: 273, 3: 155, 2: 74, 1: 575}"
45576,52,b'Mushoku Tensei: Isekai Ittara Honki Dasu Part 2',8.7,"['Drama', 'Fantasy', 'Ecchi', 'Isekai', 'Reincarnation']",12,"774,141","{10: 122997, 9: 170173, 8: 119413, 7: 39273, 6: 9983, 5: 3326, 4: 1618, 3: 820, 2: 602, 1: 1698}"
49387,53,b'Vinland Saga Season 2',8.7,"['Action', 'Adventure', 'Drama', 'Gore', 'Historical', 'Seinen']",24,"399,872","{10: 25023, 9: 25931, 8: 18363, 7: 7212, 6: 2246, 5: 839, 4: 432, 3: 203, 2: 139, 1: 374}"
245,54,b'Great Teacher Onizuka',8.69,"['Comedy', 'Delinquents', 'School', 'Workplace', 'Shounen']",43,"784,158","{10: 110551, 9: 119494, 8: 92818, 7: 41814, 6: 12527, 5: 4680, 4: 1886, 3: 824, 2: 522, 1: 1140}"
46102,55,b'Odd Taxi',8.69,"['Award Winning', 'Mystery', 'Anthropomorphic']",13,"384,518","{10: 44800, 9: 72060, 8: 48367, 7: 15895, 6: 4440, 5: 1661, 4: 741, 3: 235, 2: 199, 1: 853}"
21,56,b'One Piece',8.69,"['Action', 'Adventure', 'Fantasy', 'Shounen']",?,"2,152,420","{10: 537745, 9: 254726, 8: 202299, 7: 117168, 6: 47831, 5: 25549, 4: 10970, 3: 5115, 2: 3720, 1: 11299}"
33050,57,"b""Fate/stay night Movie: Heaven's Feel - III. Spring Song""",8.68,"['Action', 'Fantasy', 'Supernatural']",1,"320,077","{10: 50946, 9: 53791, 8: 37820, 7: 15528, 6: 5118, 5: 1961, 4: 970, 3: 534, 2: 342, 1: 647}"
33352,58,b'Violet Evergarden',8.67,"['Drama', 'Fantasy']",13,"1,666,226","{10: 292037, 9: 259658, 8: 199393, 7: 92349, 6: 35942, 5: 16229, 4: 7039, 3: 2631, 2: 1306, 1: 2194}"
41084,59,b'Made in Abyss: Retsujitsu no Ougonkyou',8.67,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi', 'Gore', 'Survival']",12,"377,600","{10: 42511, 9: 52699, 8: 37004, 7: 13748, 6: 4523, 5: 1523, 4: 783, 3: 356, 2: 223, 1: 400}"
164,60,b'Mononoke Hime',8.67,"['Action', 'Adventure', 'Award Winning', 'Fantasy']",1,"1,184,113","{10: 237432, 9: 224571, 8: 182912, 7: 82871, 6: 24584, 5: 7995, 4: 2583, 3: 863, 2: 429, 1: 901}"
34599,61,b'Made in Abyss',8.66,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi', 'Gore', 'Survival']",13,"1,284,659","{10: 181926, 9: 239270, 8: 172794, 7: 65612, 6: 19832, 5: 7738, 4: 3258, 3: 1474, 2: 839, 1: 1632}"
457,62,b'Mushishi',8.66,"['Adventure', 'Mystery', 'Slice of Life', 'Supernatural', 'Adult Cast', 'Historical', 'Iyashikei', 'Seinen']",26,"790,435","{10: 76947, 9: 77230, 8: 63882, 7: 29882, 6: 10576, 5: 4938, 4: 1791, 3: 684, 2: 360, 1: 950}"
5258,63,b'Hajime no Ippo: New Challenger',8.66,"['Sports', 'Combat Sports', 'Shounen']",26,"265,824","{10: 38523, 9: 52969, 8: 43253, 7: 15377, 6: 3279, 5: 1005, 4: 308, 3: 114, 2: 69, 1: 522}"
431,64,b'Howl no Ugoku Shiro',8.66,"['Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Romance']",1,"1,244,974","{10: 277461, 9: 242107, 8: 203893, 7: 93443, 6: 28060, 5: 9631, 4: 3470, 3: 1155, 2: 564, 1: 912}"
53273,65,b'JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 3',8.65,"['Action', 'Adventure', 'Supernatural', 'Shounen']",14,"142,725","{10: 25849, 9: 29928, 8: 23600, 7: 9037, 6: 2726, 5: 821, 4: 400, 3: 155, 2: 108, 1: 295}"
11665,66,b'Natsume Yuujinchou Shi',8.65,"['Drama', 'Slice of Life', 'Supernatural', 'Iyashikei', 'Mythology', 'Shoujo']",13,"235,336","{10: 28181, 9: 32240, 8: 27428, 7: 11519, 6: 3078, 5: 936, 4: 235, 3: 110, 2: 73, 1: 412}"
23273,67,b'Shigatsu wa Kimi no Uso',8.65,"['Drama', 'Romance', 'Music', 'School', 'Shounen']",22,"2,101,191","{10: 419031, 9: 360207, 8: 276241, 7: 133326, 6: 50095, 5: 22837, 4: 11092, 3: 4599, 2: 2577, 1: 4134}"
51019,68,b'Kimetsu no Yaiba: Katanakaji no Sato-hen',8.64,"['Action', 'Fantasy', 'Historical', 'Shounen']",?,"478,926","{10: 22758, 9: 20973, 8: 19371, 7: 7292, 6: 1887, 5: 664, 4: 234, 3: 107, 2: 92, 1: 474}"
40748,69,b'Jujutsu Kaisen',8.64,"['Action', 'Award Winning', 'Fantasy', 'School', 'Shounen']",24,"2,230,290","{10: 342059, 9: 509495, 8: 400976, 7: 138188, 6: 33897, 5: 12554, 4: 3925, 3: 1614, 2: 872, 1: 2698}"
40591,70,b'Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen',8.64,"['Comedy', 'Psychological', 'Romantic Subtext', 'School', 'Seinen']",12,"1,248,293","{10: 175527, 9: 289898, 8: 231626, 7: 74625, 6: 16648, 5: 5536, 4: 1684, 3: 663, 2: 432, 1: 1357}"
28891,71,b'Haikyuu!! Second Season',8.63,"['Sports', 'School', 'Team Sports', 'Shounen']",25,"1,353,165","{10: 219719, 9: 293826, 8: 256662, 7: 92742, 6: 20688, 5: 6660, 4: 1652, 3: 633, 2: 370, 1: 1394}"
36862,72,b'Made in Abyss Movie 3: Fukaki Tamashii no Reimei',8.63,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi', 'Gore', 'Survival']",1,"418,162","{10: 53567, 9: 80357, 8: 60789, 7: 19793, 6: 5510, 5: 1708, 4: 843, 3: 435, 2: 258, 1: 539}"
50265,73,b'Spy x Family',8.63,"['Action', 'Award Winning', 'Comedy', 'Childcare', 'Shounen']",12,"1,328,342","{10: 200177, 9: 267621, 8: 219914, 7: 81363, 6: 19413, 5: 6364, 4: 1881, 3: 771, 2: 473, 1: 3093}"
2001,74,b'Tengen Toppa Gurren Lagann',8.63,"['Action', 'Adventure', 'Award Winning', 'Sci-Fi', 'Mecha']",27,"1,541,646","{10: 268850, 9: 240510, 8: 189170, 7: 97858, 6: 36227, 5: 17403, 4: 7363, 3: 3055, 2: 1753, 1: 2617}"
45649,75,b'The First Slam Dunk',8.62,"['Award Winning', 'Sports', 'School', 'Team Sports', 'Shounen']",1,"18,217","{10: 637, 9: 715, 8: 493, 7: 172, 6: 39, 5: 22, 4: 6, 3: 3, 2: 3, 1: 10}"
1535,76,b'Death Note',8.62,"['Supernatural', 'Suspense', 'Detective', 'Psychological', 'Shounen']",37,"3,694,035","{10: 776058, 9: 775311, 8: 606481, 7: 286947, 6: 95245, 5: 38673, 4: 14495, 3: 5164, 2: 3082, 1: 5170}"
40456,77,b'Kimetsu no Yaiba Movie: Mugen Ressha-hen',8.62,"['Action', 'Fantasy', 'Historical', 'Shounen']",1,"1,382,183","{10: 245563, 9: 292705, 8: 237155, 7: 92993, 6: 25707, 5: 9158, 4: 3283, 3: 1428, 2: 721, 1: 2192}"
34591,78,b'Natsume Yuujinchou Roku',8.62,"['Drama', 'Slice of Life', 'Supernatural', 'Iyashikei', 'Mythology', 'Shoujo']",11,"176,809","{10: 17350, 9: 19101, 8: 17015, 7: 7302, 6: 1927, 5: 688, 4: 174, 3: 72, 2: 48, 1: 481}"
22135,79,b'Ping Pong the Animation',8.62,"['Award Winning', 'Drama', 'Sports', 'Seinen']",11,"372,454","{10: 47081, 9: 56189, 8: 42016, 7: 17362, 6: 5608, 5: 2433, 4: 1120, 3: 559, 2: 397, 1: 1269}"
35760,80,b'Shingeki no Kyojin Season 3',8.62,"['Action', 'Drama', 'Gore', 'Military', 'Survival', 'Shounen']",12,"2,197,243","{10: 392440, 9: 480234, 8: 409417, 7: 151311, 6: 38782, 5: 12316, 4: 4955, 3: 1932, 2: 960, 1: 3383}"
7311,81,b'Suzumiya Haruhi no Shoushitsu',8.61,"['Award Winning', 'Mystery', 'Sci-Fi', 'Supernatural', 'School']",1,"588,113","{10: 83645, 9: 91572, 8: 70811, 7: 34782, 6: 11515, 5: 4200, 4: 1386, 3: 524, 2: 351, 1: 891}"
42310,82,b'Cyberpunk: Edgerunners',8.61,"['Action', 'Sci-Fi', 'Gore', 'Psychological']",10,"562,902","{10: 96787, 9: 129354, 8: 92733, 7: 38098, 6: 12168, 5: 4330, 4: 1806, 3: 762, 2: 383, 1: 733}"
3786,83,b'Evangelion: 3.0+1.0 Thrice Upon a Time',8.61,"['Action', 'Award Winning', 'Drama', 'Sci-Fi', 'Suspense', 'Mecha', 'Psychological']",1,"343,321","{10: 48151, 9: 39470, 8: 26793, 7: 12450, 6: 5410, 5: 2422, 4: 1653, 3: 951, 2: 534, 1: 1203}"
44511,84,b'Chainsaw Man',8.6,"['Action', 'Fantasy', 'Gore', 'Shounen']",12,"1,245,820","{10: 149181, 9: 212864, 8: 170555, 7: 60255, 6: 15474, 5: 5535, 4: 2279, 3: 1075, 2: 753, 1: 3891}"
40434,85,b'Mo Dao Zu Shi: Wanjie Pian',8.6,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Historical', 'Mythology', 'Reincarnation']",12,"71,212","{10: 8109, 9: 5686, 8: 4662, 7: 2033, 6: 676, 5: 259, 4: 160, 3: 178, 2: 205, 1: 470}"
38329,86,b'Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai',8.6,"['Drama', 'Romance', 'Supernatural', 'School']",1,"660,156","{10: 113251, 9: 134972, 8: 103354, 7: 42471, 6: 13667, 5: 5167, 4: 2582, 3: 1194, 2: 725, 1: 1011}"
28957,87,b'Mushishi Zoku Shou: Suzu no Shizuku',8.59,"['Adventure', 'Mystery', 'Slice of Life', 'Supernatural', 'Adult Cast', 'Historical', 'Iyashikei', 'Seinen']",1,"122,608","{10: 11951, 9: 15431, 8: 13410, 7: 5051, 6: 1224, 5: 414, 4: 132, 3: 48, 2: 40, 1: 629}"
19647,88,b'Hajime no Ippo: Rising',8.59,"['Sports', 'Combat Sports', 'Shounen']",25,"239,757","{10: 30682, 9: 43408, 8: 38667, 7: 14220, 6: 3204, 5: 940, 4: 282, 3: 121, 2: 67, 1: 464}"
37991,89,b'JoJo no Kimyou na Bouken Part 5: Ougon no Kaze',8.58,"['Action', 'Adventure', 'Supernatural', 'Organized Crime', 'Shounen']",39,"951,045","{10: 162718, 9: 205406, 8: 164301, 7: 65088, 6: 19619, 5: 7851, 4: 3721, 3: 1460, 2: 858, 1: 2631}"
31757,90,b'Kizumonogatari II: Nekketsu-hen',8.58,"['Action', 'Mystery', 'Supernatural', 'Vampire']",1,"423,065","{10: 57147, 9: 88484, 8: 73314, 7: 25615, 6: 6489, 5: 2336, 4: 951, 3: 468, 2: 217, 1: 771}"
12355,91,b'Ookami Kodomo no Ame to Yuki',8.58,"['Award Winning', 'Fantasy', 'Slice of Life', 'Childcare']",1,"780,327","{10: 117265, 9: 136699, 8: 113798, 7: 50301, 6: 14790, 5: 5152, 4: 1994, 3: 890, 2: 413, 1: 913}"
32983,92,b'Natsume Yuujinchou Go',8.57,"['Drama', 'Slice of Life', 'Supernatural', 'Iyashikei', 'Mythology', 'Shoujo']",11,"176,089","{10: 17758, 9: 21070, 8: 20310, 7: 8482, 6: 2085, 5: 704, 4: 181, 3: 61, 2: 41, 1: 253}"
10379,93,b'Natsume Yuujinchou San',8.57,"['Drama', 'Slice of Life', 'Supernatural', 'Iyashikei', 'Mythology', 'Shoujo']",13,"242,563","{10: 27749, 9: 34581, 8: 31982, 7: 13635, 6: 3481, 5: 1092, 4: 269, 3: 109, 2: 75, 1: 286}"
28735,94,b'Shouwa Genroku Rakugo Shinjuu',8.57,"['Drama', 'Historical', 'Love Polygon', 'Performing Arts', 'Josei']",13,"280,428","{10: 21070, 9: 30472, 8: 23816, 7: 9532, 6: 3191, 5: 1467, 4: 566, 3: 218, 2: 127, 1: 600}"
4565,95,b'Tengen Toppa Gurren Lagann Movie 2: Lagann-hen',8.57,"['Action', 'Sci-Fi', 'Mecha', 'Space', 'Super Power']",1,"206,297","{10: 28444, 9: 26889, 8: 24133, 7: 11029, 6: 3585, 5: 1359, 4: 468, 3: 186, 2: 128, 1: 517}"
7785,96,b'Yojouhan Shinwa Taikei',8.57,"['Award Winning', 'Comedy', 'Mystery', 'Romance', 'Psychological', 'Time Travel']",11,"427,097","{10: 39157, 9: 40983, 8: 31529, 7: 14702, 6: 5581, 5: 2653, 4: 1429, 3: 657, 2: 418, 1: 901}"
33,97,b'Kenpuu Denki Berserk',8.56,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror', 'Gore', 'Military', 'Seinen']",25,"603,851","{10: 88843, 9: 92988, 8: 81982, 7: 37405, 6: 11856, 5: 4748, 4: 2098, 3: 837, 2: 559, 1: 1096}"
